STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
725030,14732,20140714,77.2,24,69.6,24,1012,20,1011.1,24,9.7,24,6.3,24,17.1,26,84.9,71.1, 0.41G,999.9,010010
725030,14732,20140715,76.3,24,71.3,24,1008.7,12,1007.7,24,9,24,7,24,15,31.1,88,72, 0.57G,999.9,010010
725030,14732,20140716,73.8,24,63.9,24,1008.9,18,1007.5,24,9.5,24,6.4,24,13,19,88,68, 0.93G,999.9,010010
725030,14732,20140717,75,24,55.5,24,1013.3,24,1012.3,24,10,24,4.8,24,13,15.9,82.9,68, 0.00G,999.9,000000
725030,14732,20140718,74.6,24,52.5,24,1021.3,24,1020.3,24,10,24,6.1,24,8.9,999.9,82.9,68, 0.00G,999.9,000000
725030,14732,20140719,73.1,24,58.3,24,1023.2,24,1022.2,24,10,24,6,24,9.9,999.9,82,68, 0.00G,999.9,000000
725030,14732,20140720,71.2,24,59.3,24,1020.8,24,1019.8,24,10,24,9.1,24,14,15.9,77,66.9, 0.00G,999.9,010000
725030,14732,20140721,74,24,60.3,24,1021,24,1020.1,24,10,24,4.4,24,14,999.9,84,66.9, 0.00G,999.9,000000
725030,14732,20140722,78.1,24,63,24,1020.5,24,1019.4,24,10,24,7.3,24,15.9,20,87.1,66.9, 0.00G,999.9,000000
725030,14732,20140723,80.2,24,66.5,24,1014,24,1013,24,10,24,9.9,24,15,20,89.1,72, 0.00G,999.9,000000
725030,14732,20140724,76.8,24,63.7,24,1010,20,1008.8,24,10,24,7.9,24,12,18.1,89.1,73, 0.12G,999.9,010010
725030,14732,20140725,74.6,24,54.4,24,1014.3,24,1013.2,24,10,24,6.9,24,9.9,15,   82.0*,  66.9*, 0.00G,999.9,000000
725030,14732,20140726,75.7,24,59.1,24,1014.9,24,1013.9,24,10,24,7.9,24,12,17.1,82.9,66.9, 0.00G,999.9,000000
725030,14732,20140727,77.5,24,67.3,24,1008.9,24,1007.9,24,10,24,8.5,24,13,999.9,88,71.1, 0.00G,999.9,000000
725030,14732,20140728,78.2,24,65.2,24,1001.5,23,1000.4,24,9.6,24,9.4,24,17.1,26,88,70, 0.26G,999.9,010010
725030,14732,20140729,70.6,24,53.8,24,1008.7,24,1007.7,24,10,24,11.4,24,18.1,28,84,64.9, 0.00I,999.9,000000
725030,14732,20140730,72.5,24,50.7,24,1015.4,24,1014.4,24,10,24,6.5,24,13,17.1,82.9,64.9, 0.00G,999.9,000000
725030,14732,20140731,75.1,24,57.2,24,1018.2,24,1017.1,24,10,24,8.6,24,15,21,82.9,64.9, 0.00G,999.9,000000
725030,14732,20140801,76.7,24,65.4,24,1021.4,24,1020.4,24,10,24,7.3,24,14,20,86,70, 0.00G,999.9,000000
725030,14732,20140802,71.1,24,62.4,24,1021.3,23,1020.3,24,9.5,24,8.7,24,17.1,999.9,86,64.9, 0.34G,999.9,010000
725030,14732,20140803,69.6,24,61.8,24,1019,23,1018.1,24,9.2,24,4.8,24,8.9,999.9,75.9,64.9, 0.12G,999.9,010000
725030,14732,20140804,75.4,24,64.8,24,1017.2,20,1016.3,24,10,24,5.4,24,14,17.1,84,66, 0.01G,999.9,000000
725030,14732,20140805,79.7,24,63.8,24,1015.9,24,1014.9,24,10,24,4.4,24,12,18.1,89.1,71.1, 0.00G,999.9,000000
725030,14732,20140806,76.9,24,60.9,24,1011.7,24,1010.6,24,10,24,7.1,24,15,24.1,89.1,71.1, 0.00G,999.9,000000
725030,14732,20140807,75.2,24,54.6,24,1012.7,24,1011.7,24,10,24,8.1,24,14,24.1,84,66.9, 0.00G,999.9,000000
725030,14732,20140808,74,24,52.4,24,1017,24,1016,24,10,24,7.1,24,14,999.9,82.9,66, 0.00G,999.9,000000
725030,14732,20140809,77.5,24,54.5,24,1018.4,24,1017.4,24,9.9,24,4,24,8,999.9,87.1,66, 0.00G,999.9,000000
725030,14732,20140810,78.9,24,56.5,24,1019.4,24,1018.4,24,10,24,4.8,24,8.9,999.9,87.1,70, 0.00G,999.9,000000
725030,14732,20140811,79.7,24,56.6,24,1019.8,24,1018.7,24,10,24,5.9,24,14,17.1,87.1,71.1, 0.00G,999.9,000000
725030,14732,20140812,75.5,24,65.2,24,1017,24,1016,24,10,24,11.1,24,15.9,25.1,87.1,72, 0.00G,999.9,010000
725030,14732,20140813,73.4,24,66.4,24,1007.6,19,1006.3,24,8.3,24,13.5,24,26,31.1,86,68, 0.77G,999.9,010000
725030,14732,20140814,72,24,53.3,24,1009.5,24,1008.5,24,10,24,11.6,24,17.1,24.1,86,64, 0.15G,999.9,000000
725030,14732,20140815,69.6,24,49.6,24,1012.6,24,1011.6,24,10,24,9.2,24,14,20,79,63, 0.00G,999.9,000000
725030,14732,20140816,71.7,24,51,24,1014.9,24,1013.9,24,10,24,7.1,24,12,18.1,79,63, 0.00G,999.9,000000
725030,14732,20140817,74.7,24,56.3,24,1011.3,24,1010.2,24,10,24,7.7,24,13,18.1,82.9,66, 0.00G,999.9,010000
725030,14732,20140818,72.6,24,53.7,24,1011.4,24,1010.4,24,10,24,8.8,24,14,18.1,82.9,64, 0.01G,999.9,000000
725030,14732,20140819,72.5,24,58.1,24,1011.8,24,1010.8,24,10,24,6.9,24,11.1,15.9,81,64, 0.00G,999.9,000000
725030,14732,20140820,75.4,24,61.3,24,1014.5,24,1013.5,24,10,24,6.2,24,12,17.1,84,64.9, 0.00G,999.9,000000
725030,14732,20140821,75,24,59.9,24,1016.8,24,1015.8,24,9.7,24,6.3,24,12,999.9,84,69.1, 0.07G,999.9,010000
725030,14732,20140822,71.2,24,62.6,24,1016.7,18,1015.6,24,9.4,24,7.6,24,13,17.1,81,64, 1.20G,999.9,010010
725030,14732,20140823,70.1,24,59.2,24,1018.1,24,1017.1,24,10,24,8.2,24,13,999.9,75.9,66.9, 0.04G,999.9,000000
725030,14732,20140824,72,24,58.5,24,1019.8,24,1018.8,24,10,24,6.2,24,11.1,999.9,80.1,64.9, 0.00G,999.9,010000
725030,14732,20140825,75.4,24,58.6,24,1020.7,24,1019.6,24,10,24,4.4,24,8,999.9,86,64.9, 0.00G,999.9,000000
725030,14732,20140826,79,24,62.9,24,1020,24,1019,24,9.9,24,4.6,24,12,15,86,68, 0.00G,999.9,000000
725030,14732,20140827,79,24,61.9,24,1016,24,1015,24,10,24,7,24,13,24.1,89.1,71.1, 0.00G,999.9,000000
725030,14732,20140828,76.5,24,58.9,24,1011.7,24,1010.6,24,10,24,8.9,24,15,20,89.1,70, 0.00G,999.9,000000
725030,14732,20140829,70.3,24,50.8,24,1019.8,24,1018.8,24,10,24,8,24,15,26,80.1,64, 0.00G,999.9,000000
725030,14732,20140830,71.7,24,56.7,24,1023.7,24,1022.7,24,10,24,6.7,24,15,19,79,64, 0.00G,999.9,000000
725030,14732,20140831,77.4,24,67.6,24,1018.6,22,1017.6,24,9.6,24,9.4,24,24.1,34,91.9,66.9, 0.00G,999.9,010010
725030,14732,20140901,80.3,24,70.7,24,1014.9,24,1013.9,24,10,24,5.6,24,9.9,999.9,91.9,73, 0.79G,999.9,000000
725030,14732,20140902,84.3,24,70.4,24,1012.1,24,1011,24,10,24,6.8,24,13,20,93,75.9, 0.00G,999.9,000000
725030,14732,20140903,80.2,24,61.1,24,1013.2,24,1012.2,24,10,24,9.6,24,19,29.9,93,73, 0.00G,999.9,000000
725030,14732,20140904,78.5,24,58.4,24,1020.3,24,1019.3,24,10,24,6.1,24,13,20,86,71.1, 0.00G,999.9,000000
725030,14732,20140905,78.3,24,67.6,24,1020.1,24,1019.2,24,9.9,24,8,24,13,17.1,86,71.1, 0.00G,999.9,000000
725030,14732,20140906,80.8,24,71.5,24,1013.4,22,1012.6,24,10,24,8,24,12,21,91,73, 0.00G,999.9,000000
725030,14732,20140907,73.1,24,58.7,24,1016.5,24,1015.2,24,10,24,8.2,24,17.1,22,91,66, 0.21G,999.9,010010
725030,14732,20140908,71,24,54.3,24,1024.2,24,1023.2,24,10,24,9.4,24,14,19,80.1,64.9, 0.00G,999.9,000000
725030,14732,20140909,68.1,24,57.4,24,1024,23,1023.1,24,10,24,12.5,24,17.1,24.1,77,64, 0.00G,999.9,000000
725030,14732,20140910,68.5,24,57.9,24,1019.4,22,1018.6,24,10,24,9.3,24,14,15,   75.0*,  62.6*, 0.00G,999.9,000000
725030,14732,20140911,73.8,24,63.7,24,1013.3,22,1012.4,24,10,24,9.1,24,13,18.1,84,63, 0.00G,999.9,000000
725030,14732,20140912,70.6,24,54.9,24,1016.7,24,1015.7,24,10,24,9.6,24,15,20,84,63, 0.00G,999.9,000000
725030,14732,20140913,65.1,24,54.1,24,1020.9,22,1019.9,24,9.3,24,10.5,24,15.9,20,   71.1*,  60.8*, 0.00G,999.9,010000
725030,14732,20140914,62.1,24,48.4,24,1022.6,24,1021.5,24,9.8,24,7.4,24,13,999.9,71.1,55, 0.19G,999.9,010000
725030,14732,20140915,63.6,24,44.8,24,1022.2,24,1021.1,24,10,24,6.5,24,9.9,999.9,73,55, 0.00G,999.9,000000
725030,14732,20140916,63.9,24,54.4,24,1016.6,23,1015.6,24,9.1,24,5.6,24,11.1,999.9,73,55, 0.01G,999.9,010000
725030,14732,20140917,65.9,24,47.4,24,1016.2,24,1015.1,24,10,24,4.3,24,8.9,999.9,73,57.9, 0.41G,999.9,000000
725030,14732,20140918,67.6,24,48.7,24,1015.2,24,1014.1,24,10,24,4.6,24,8.9,999.9,75,59, 0.00G,999.9,000000
725030,14732,20140919,62.1,24,46.8,24,1023.8,24,1022.7,24,10,24,10.3,24,15.9,28,75,55, 0.00G,999.9,000000
725030,14732,20140920,65,24,52.6,24,1025,24,1024.2,24,10,24,9.1,24,15.9,22,73.9,55, 0.00G,999.9,000000
725030,14732,20140921,70.4,24,65.2,24,1011.9,17,1011,24,9,24,3.5,24,9.9,999.9,77,57.9, 0.21G,999.9,010000
725030,14732,20140922,68.8,24,54.8,24,1008.9,24,1007.3,24,10,24,11.1,24,15.9,24.1,77,61, 0.00H,999.9,010000
725030,14732,20140923,60.9,24,41.2,24,1024.1,24,1023.1,24,10,24,7,24,15,21,73,54, 0.00G,999.9,000000
725030,14732,20140924,65,24,53.4,24,1032,24,1031,24,10,24,8.1,24,15,999.9,73,54, 0.00G,999.9,000000
725030,14732,20140925,62.6,24,54.4,24,1028.9,21,1027.9,24,9.8,24,13,24,21,28,70,57.9, 0.02G,999.9,010000
725030,14732,20140926,66.4,24,52.2,24,1022.5,24,1021.5,24,10,24,7,24,11.1,999.9,77,57.9, 0.15G,999.9,000000
725030,14732,20140927,72.6,24,55.1,24,1022,24,1021,24,10,24,3.6,24,8.9,999.9,82.9,60.1, 0.00G,999.9,000000
725030,14732,20140928,73.4,24,59.4,24,1020.2,24,1019.2,24,9.9,24,3.2,24,11.1,14,84,64.9, 0.00G,999.9,000000
725030,14732,20140929,72.7,24,58.6,24,1014.7,24,1013.7,24,10,24,4.1,24,9.9,999.9,84,64.9, 0.00G,999.9,000000
725030,14732,20140930,69,24,60,24,1013.6,20,1012.6,24,9.6,24,6.2,24,13,22,   73.9*,  64.4*, 0.00G,999.9,010000
725030,14732,20141001,63.3,24,57.9,24,1016.1,15,1015,24,9.2,24,8.4,24,12,18.1,   66.2*,  60.8*, 0.04G,999.9,010000
725030,14732,20141002,63.3,24,55,24,1019.3,22,1018.2,24,10,24,9.1,24,12,15.9,68,60.1, 0.00G,999.9,000000
725030,14732,20141003,62.4,24,52.2,24,1017.8,21,1017,24,10,24,6.8,24,12,15.9,69.1,57, 0.00G,999.9,000000
725030,14732,20141004,65,24,57.9,24,1005.6,15,1004.1,24,7.6,24,10,24,21,27,71.1,57, 0.07G,999.9,010000
725030,14732,20141005,54.2,24,35.2,24,1008.4,24,1007.4,24,10,24,12.2,24,21,22.9,71.1,46.9, 0.98G,999.9,000000
725030,14732,20141006,59.2,24,41,24,1016.6,24,1015.6,24,10,24,8.5,24,19,28,71.1,46.9, 0.00G,999.9,000000
725030,14732,20141007,67.1,24,52.7,24,1016.8,24,1015.8,24,10,24,11.4,24,18.1,24.1,72,51.1, 0.00G,999.9,000000
725030,14732,20141008,67.6,24,53.6,24,1010.6,24,1009.5,24,10,24,13.5,24,21,28.9,73,64, 0.06G,999.9,010000
725030,14732,20141009,64.2,24,37.9,24,1014.8,24,1013.8,24,10,24,12.6,24,21,28,73,57.9, 0.03G,999.9,000000
725030,14732,20141010,60.3,24,37.3,24,1018.3,24,1017.3,24,10,24,6.5,24,15.9,22.9,69.1,54, 0.00G,999.9,000000
725030,14732,20141011,56.2,24,45.8,24,1018.5,19,1017.3,24,9.6,24,6.2,24,14,18.1,   62.1*,  51.8*, 0.13G,999.9,010000
725030,14732,20141012,55.1,24,40.7,24,1023.3,24,1022.2,24,10,24,5.3,24,8.9,999.9,62.1,48.9, 0.20G,999.9,000000
725030,14732,20141013,58.8,24,47.4,24,1026.2,23,1025.2,24,9.4,24,4.4,24,12,15,66,48.9, 0.00G,999.9,010000
725030,14732,20141014,67.6,24,61.7,24,1022.6,22,1021.9,24,9.5,24,8.5,24,17.1,28,75.9,53.1, 0.03G,999.9,010000
725030,14732,20141015,71.9,24,65,24,1017.1,23,1015.9,24,10,24,12.9,24,20,26,78.1,64, 0.00G,999.9,010000
725030,14732,20141016,69.8,24,64,24,1007.4,13,1006.7,24,8,24,11,24,15.9,25.1,78.1,64.9, 0.72G,999.9,010000
725030,14732,20141017,65.8,24,51.8,24,1005.5,24,1004.5,24,10,24,8.7,24,13,19,72,61, 0.08G,999.9,000000
725030,14732,20141018,64.1,24,51.2,24,1003,24,1002,24,10,24,8.9,24,18.1,22,72,60.1, 0.00G,999.9,010000
725030,14732,20141019,54.5,24,38,24,1009.7,24,1008.7,24,10,24,14.8,24,22,29.9,70,48, 0.00G,999.9,010000
725030,14732,20141020,49.8,24,31.1,24,1017.8,24,1016.8,24,10,24,8.4,24,19,22,61,44.1, 0.00G,999.9,000000
725030,14732,20141021,60,24,46.6,24,1012.5,24,1011.4,24,10,24,5.6,24,12,17.1,68,44.1, 0.00G,999.9,000000
725030,14732,20141022,57,24,51.6,24,1011.7,20,1010.8,24,9.1,24,11.5,24,20,25.1,68,52, 0.35G,999.9,010010
725030,14732,20141023,52.2,24,46.9,24,1006.2,19,1005,24,9.2,24,15.6,24,22,29.9,59,51.1, 1.00G,999.9,010000
725030,14732,20141024,54.7,24,44.7,24,1008.5,23,1007.4,24,10,24,11.2,24,18.1,21,62.1,51.1, 0.23G,999.9,010000
725030,14732,20141025,58.7,24,40.5,24,1008.9,24,1007.9,24,10,24,8.3,24,14,18.1,68,51.1, 0.00G,999.9,000000
725030,14732,20141026,59.6,24,40.4,24,1003.2,24,1001.9,24,10,24,13.3,24,20,24.1,68,52, 0.00G,999.9,010000
725030,14732,20141027,57,24,36.8,24,1013.1,24,1012.1,24,10,24,11,24,15.9,22.9,64,51.1, 0.00G,999.9,000000
725030,14732,20141028,60.4,24,44,24,1016,24,1015,24,10,24,6.1,24,11.1,999.9,72,51.1, 0.00G,999.9,000000
725030,14732,20141029,64.2,24,53.8,24,1011.9,24,1010.8,24,10,24,7.1,24,17.1,19,72,53.1, 0.00G,999.9,010000
725030,14732,20141030,54,24,42.3,24,1014.5,24,1013.5,24,10,24,8.4,24,15,999.9,72,50, 0.00G,999.9,000000
725030,14732,20141031,49.9,24,36.8,24,1015.2,24,1014.2,24,10,24,9.3,24,14,19,57.9,45, 0.00G,999.9,000000
725030,14732,20141101,48.1,24,40,24,1009.8,24,1008.9,24,10,24,15.1,24,21,28,55,45, 0.05G,999.9,010000
725030,14732,20141102,44.6,24,31.4,24,1010,23,1008.8,24,10,24,19.4,24,28.9,39,48,42.1, 0.17G,999.9,010000
725030,14732,20141103,48.1,24,25,24,1018.3,24,1017.3,24,10,24,13.6,24,22,35.9,62.1,41, 0.00G,999.9,000000
725030,14732,20141104,60.2,24,22.8,24,1020,24,1018.9,24,10,24,8.5,24,14,21,69.1,41, 0.00G,999.9,000000
725030,14732,20141105,61.4,24,36.4,24,1018.1,24,1017,24,10,24,9,24,15,22.9,69.1,55, 0.00G,999.9,000000
725030,14732,20141106,52.7,24,42.4,24,1016.1,19,1013.8,24,7,24,5.3,24,9.9,20,64,48, 0.13G,999.9,010000
725030,14732,20141107,49.6,24,39.9,24,1003.8,23,1002.5,24,9.3,24,12.9,24,24.1,33,59,45, 0.21G,999.9,000000
725030,14732,20141108,42.4,24,25.6,24,1014.4,24,1013.4,24,10,24,11,24,24.1,26,52,37.9, 0.00G,999.9,000000
725030,14732,20141109,49.9,24,32.5,24,1013.4,24,1012.4,24,10,24,6.2,24,9.9,15,57,37.9, 0.00G,999.9,000000
725030,14732,20141110,51.8,24,34.4,24,1018.9,24,1017.8,24,10,24,3.4,24,9.9,999.9,61,42.1, 0.00G,999.9,000000
725030,14732,20141111,54.9,24,47.6,24,1019,24,1018,24,9.2,24,5,24,11.1,15,64,42.1, 0.00G,999.9,000000
725030,14732,20141112,58.7,24,53.9,24,1013.2,13,1011.8,24,5.4,24,5.6,24,15,18.1,66,46.9, 0.00G,999.9,110000
725030,14732,20141113,45.7,24,31.5,24,1017.9,24,1016.9,24,10,24,5.3,24,8.9,999.9,66,39.9, 0.00G,999.9,010000
725030,14732,20141114,39.3,24,28.1,24,1016.5,22,1015.3,24,9.3,24,12.4,24,19,25.1,48,36, 0.20G,999.9,010000
725030,14732,20141115,37.8,24,19.4,24,1024.5,24,1023.4,24,10,24,9.7,24,13,19,43,34, 0.03G,999.9,000000
725030,14732,20141116,39.4,24,20.8,24,1027,24,1026,24,10,24,5.4,24,9.9,999.9,44.1,34, 0.00G,999.9,000000
725030,14732,20141117,43.6,24,37.8,24,1013,17,1011,24,5.4,24,5.8,24,21,28.9,53.1,35.1, 0.51G,999.9,110000
725030,14732,20141118,37.1,24,19,24,1007.7,24,1006.1,24,10,24,16.2,24,22.9,33,53.1,28, 1.00G,999.9,010000
725030,14732,20141119,26.7,24,5,24,1021.5,24,1020.5,24,10,24,12.9,24,20,28,46,21.9, 0.00G,999.9,000000
725030,14732,20141120,38.1,24,17,24,1015.1,24,1014,24,10,24,11.2,24,21,27,46,21.9, 0.00G,999.9,000000
725030,14732,20141121,33.1,24,11.7,24,1021.6,24,1020.6,24,10,24,15.8,24,22,28.9,46,28, 0.00G,999.9,000000
725030,14732,20141122,34.3,24,11.9,24,1030.4,24,1029.4,24,10,24,8.8,24,15.9,21,43,28, 0.00G,999.9,000000
725030,14732,20141123,46.9,24,23.3,24,1022,24,1021,24,10,24,7.9,24,12,19,55,28.9, 0.00G,999.9,000000
725030,14732,20141124,57.5,24,52.7,24,1009.5,16,1007.8,24,7.3,24,10.6,24,27,40,64,44.1, 0.61G,999.9,010000
725030,14732,20141125,60.1,24,42.1,24,1011.2,24,1010.2,24,10,24,9.7,24,13,21,66.9,48.9, 0.00I,999.9,000000
725030,14732,20141126,44,24,31.2,24,1018.3,19,1017.1,24,6.8,24,9.8,24,18.1,27,   53.1*,  33.8*, 0.00G,999.9,011000
725030,14732,20141127,36.5,24,31.3,24,1013.2,18,1012.1,24,8.7,24,11.3,24,21,27,51.1,34, 1.07G,999.9,011000
725030,14732,20141128,34.4,24,22.4,24,1019.8,24,1018.8,24,10,24,13.1,24,19,25.1,37.9,30.9, 0.01G,999.9,000000
725030,14732,20141129,31.4,24,13.5,24,1026.2,24,1025.3,24,10,24,5.9,24,11.1,999.9,37,28.9, 0.00G,999.9,000000
725030,14732,20141130,46.5,24,31.3,24,1021.6,24,1020.6,24,10,24,7.7,24,12,999.9,53.1,28.9, 0.00G,999.9,000000
725030,14732,20141201,55.4,24,41.5,24,1019.6,24,1018.5,24,10,24,7.6,24,17.1,24.1,64,44.1, 0.00G,999.9,010000
725030,14732,20141202,39.7,24,27.9,24,1033.1,24,1032.2,24,9.4,24,12.3,24,17.1,22,   46.0*,  35.1*, 0.05G,999.9,010000
725030,14732,20141203,43.5,24,40.7,24,1022.3,13,1021,24,5.2,24,8.3,24,18.1,26,46.9,35.1, 0.12G,999.9,010000
725030,14732,20141204,42,24,24.8,24,1025.7,24,1024.7,24,10,24,11.3,24,18.1,32.1,46.9,37.9, 0.09G,999.9,000000
725030,14732,20141205,38.4,24,27.2,24,1033.5,23,1032.6,24,9.7,24,9.3,24,15,999.9,46,34, 0.00G,999.9,010000
725030,14732,20141206,44.9,24,42.9,24,1024.4,10,1023.4,24,3.6,24,4.1,24,9.9,999.9,48.9,34, 0.70G,999.9,010000
725030,14732,20141207,39.4,24,27.2,24,1028.5,22,1026.5,24,9.2,24,15.3,24,21,29.9,48.9,34, 1.14G,999.9,010000
725030,14732,20141208,29.8,24,13.3,24,1036.7,22,1035.7,24,10,24,13.7,24,18.1,24.1,   34.0*,  24.8*, 0.03G,999.9,000000
725030,14732,20141209,38.7,24,34.8,24,1021,14,1017.7,24,6.2,24,18.1,24,26,34,45,25, 0.45G,999.9,010000
725030,14732,20141210,38.6,24,34.3,24,1003.6,13,1002.3,24,5.5,24,14.8,24,20,28.9,45,32, 2.26G,1.2,011000
725030,14732,20141211,34.2,24,23.5,24,1005.4,23,1004,24,8.4,24,14.9,24,20,28,   37.0*,  30.2*, 0.02G,1.2,001000
725030,14732,20141212,34.5,24,22.5,24,1013.2,24,1012.2,24,10,24,12.7,24,18.1,22.9,37.9,30.9, 0.03G,1.2,000000
725030,14732,20141213,37.2,24,25.6,24,1014.4,24,1013.5,24,10,24,13.7,24,19,24.1,44.1,32, 0.00G,999.9,000000
725030,14732,20141214,40.4,24,30,24,1012.3,24,1011.2,24,10,24,11.3,24,19,33,45,35.1, 0.00G,999.9,000000
725030,14732,20141215,41.6,24,30.1,24,1016.5,24,1015.5,24,10,24,5.9,24,14,25.1,48.9,37, 0.00G,999.9,000000
725030,14732,20141216,41.5,24,35.7,24,1018.3,23,1017.2,24,8.8,24,5.6,24,8.9,999.9,48.9,36, 0.00G,999.9,010000
725030,14732,20141217,46.5,24,40.3,24,1010.4,19,1009.5,24,6.7,24,8.6,24,15.9,22,53.1,36, 0.19G,999.9,010000
725030,14732,20141218,41,24,26.5,24,1013.3,24,1012.3,24,10,24,15.4,24,20,28.9,53.1,37.9, 0.03G,999.9,010000
725030,14732,20141219,36.8,24,24.3,24,1016.1,24,1015.2,24,10,24,13.5,24,19,24.1,43,33.1, 0.00G,999.9,000000
725030,14732,20141220,31.9,24,21,24,1023.8,23,1022.7,24,10,24,7.8,24,14,999.9,37.9,30, 0.00G,999.9,000000
725030,14732,20141221,33.1,24,25,24,1025.7,23,1024.7,24,9.3,24,5.7,24,8.9,999.9,36,30, 0.00G,999.9,000000
725030,14732,20141222,37.9,24,32.9,24,1026.1,23,1025,24,9.6,24,7.1,24,15,999.9,43,32, 0.00G,999.9,010000
725030,14732,20141223,44.1,24,42.2,24,1020.4,15,1019.4,24,4.1,24,9.9,24,15,999.9,   46.4*,  42.8*, 0.17G,999.9,010000
725030,14732,20141224,44.5,24,43.5,24,1015.9,14,1013.3,24,1.1,24,7.8,24,15.9,999.9,   54.0*,  42.8*, 0.08G,999.9,010000
725030,14732,20141225,52.6,24,41.9,24,1006.4,20,1003.6,24,6.6,24,12,24,21,28.9,63,43, 0.71G,999.9,110000
725030,14732,20141226,45.3,24,28.5,24,1021.3,24,1020.3,24,10,24,9.4,24,13,19,63,39.9, 0.07G,999.9,000000
725030,14732,20141227,47.4,24,31.2,24,1023,24,1021.9,24,10,24,4.6,24,12,999.9,55,39.9, 0.00G,999.9,000000
725030,14732,20141228,48.1,24,38.1,24,1015,24,1014,24,9.3,24,6.8,24,12,18.1,55,42.1, 0.00G,999.9,010000
725030,14732,20141229,41.3,24,24.8,24,1020,24,1019,24,10,24,10,24,15,19,52,37.9, 0.10G,999.9,000000
725030,14732,20141230,32.6,24,16.5,24,1026.7,24,1025.7,24,10,24,8,24,14,999.9,44.1,28.9, 0.00G,999.9,000000
725030,14732,20141231,29.4,24,10,24,1027.1,24,1026.1,24,10,24,7.8,24,15,22,35.1,27, 0.00G,999.9,000000
725053,94728,20140101,28.2,24,10.7,24,1026.8,24,1021.8,24,10,24,5.1,24,8.9,20,33.1,21, 0.00G,999.9,000000
725053,94728,20140102,28.5,24,19.6,24,1018.8,22,1013.3,24,9.2,24,9.8,24,15,21,33.1,24.1, 0.02G,999.9,001000
725053,94728,20140103,15.6,24,6.7,24,1014.9,17,1007.4,24,3.8,24,10.1,24,15,25.1,   24.8*,  10.0*, 0.58G,999.9,101000
725053,94728,20140104,15.8,24,-1.4,24,1031,24,1025.7,23,10,24,4,24,8,17.1,28,8.1, 0.02G,5.9,000000
725053,94728,20140105,30.3,24,21.9,24,1025.6,13,1019.3,24,6.4,24,3.8,24,7,15,   36.0*,  27.0*, 0.00G,5.9,101000
725053,94728,20140106,45.6,24,39.8,24,1002.6,16,997.5,24,3.6,20,6.3,22,11.1,22.9,   55.0*,  35.6*, 0.23G,3.9,110000
725053,94728,20140107,12.3,24,-8,24,1015.6,23,1010.5,23,999.9,0,13,21,19,31.1,36,3.9, 0.27G,1.2,000000
725053,94728,20140108,12.9,24,-5.1,24,1031.1,23,1025.9,23,10,24,6.3,22,11.1,20,   21.0*,   9.0*, 0.00G,999.9,000000
725053,94728,20140109,25.3,24,5.4,24,1035.2,24,1030,24,10,24,2.8,22,8,999.9,32,9, 0.00G,999.9,000000
725053,94728,20140110,32.3,24,22.6,24,1033.3,15,1027.2,24,6.4,24,2.9,24,7,999.9,36,21.9, 0.00G,999.9,011000
725053,94728,20140111,47.7,24,45.2,24,1014.7,14,1007.3,24,3.1,24,5.6,24,9.9,21,57.9,30, 1.40G,999.9,110000
725053,94728,20140112,47.6,24,33.8,24,1005,20,998.7,24,9.7,24,7.2,23,12,25.1,57.9,37, 0.42G,999.9,010000
725053,94728,20140113,42.7,24,29.3,24,1018,24,1013,24,9.8,24,4.4,23,9.9,21,54,37, 0.05G,999.9,000000
725053,94728,20140114,48.3,22,40,22,1009.4,20,1004.2,22,8.5,22,4.7,21,8.9,18.1,52,37, 0.00G,999.9,010000
725053,94728,20140115,42.6,22,37.5,22,1009.9,6,1005,6,8.8,6,3.3,6,6,999.9,   46.9*,  39.2*, 0.38G,999.9,000000
725053,94728,20140116,39.4,24,32.7,24,9999.9,0,1007.1,6,999.9,0,999.9,0,999.9,999.9,   41.0*,  36.1*, 0.00G,999.9,000000
725053,94728,20140117,37.8,24,23.5,24,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   44.6*,  32.7*, 0.00G,999.9,000000
725053,94728,20140118,37.6,22,26.9,22,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   41.0*,  32.0*, 0.00G,999.9,000000
725053,94728,20140119,29.1,24,16,24,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   35.6*,  24.8*, 0.07G,999.9,000000
725053,94728,20140120,39,24,21.1,24,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   44.6*,  35.6*, 0.00G,999.9,000000
725053,94728,20140121,25.2,24,13.3,24,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   39.2*,  14.0*, 0.00G,999.9,000000
725053,94728,20140122,12.3,24,0,24,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   17.6*,   6.8*, 0.46G,999.9,000000
725053,94728,20140123,13.1,23,-2.3,23,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   19.4*,   8.6*, 0.02G,11,000000
725053,94728,20140124,14.7,23,-3.6,23,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   19.4*,  10.4*, 0.00G,7.1,000000
